"dod_nbr","dod_so","dod_line","dod_part","dod_qty","do_um","do_status","SPB Create Date"
"60103081","60102247","11","245-1741-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","12","245-1745-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","13","245-2102-1LT","24.00","EA","2","2021-02-26"
"60103081","60102247","14","245-2103-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","15","245-2106-1LT","18.00","EA","2","2021-02-26"
"60103081","60102247","16","245-2120-1LT","18.00","EA","2","2021-02-26"
"60103081","60102247","17","245-2127-1LT","3.00","EA","2","2021-02-26"
"60103081","60102247","19","245-2165-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","20","245-2179-1LT","24.00","EA","2","2021-02-26"
"60103081","60102247","21","245-2190-1LT","18.00","EA","2","2021-02-26"
"60103081","60102247","22","245-2518-1LT","6.00","EA","2","2021-02-26"
"60103081","60102247","23","245-2570-1LT","6.00","EA","2","2021-02-26"
"60103081","60102247","24","245-2651-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","25","245-2729-1LT","9.00","EA","2","2021-02-26"
"60103081","60102247","26","245-2752-1LT","18.00","EA","2","2021-02-26"
"60103081","60102247","28","245-3168-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","29","245-3269-1LT","6.00","EA","2","2021-02-26"
"60103081","60102247","30","245-3537-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","31","245-4455-1LT","6.00","EA","2","2021-02-26"
"60103081","60102247","32","245-4456-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","33","245-4471-1LT","6.00","EA","2","2021-02-26"
"60103081","60102247","34","245-4479-1LT","12.00","EA","2","2021-02-26"
"60103081","60102247","35","245-4562-1LT","12.00","EA","2","2021-02-26"
"60103082","60102275","1","430-5040-1LTSET","30.00","EA","2","2021-02-26"
"60103083","60102248","1","245-0013-1LT","30.00","EA","2","2021-02-26"
"60103083","60102248","2","245-0106-1LT","12.00","EA","2","2021-02-26"
"60103083","60102248","4","245-2214-1LT","6.00","EA","2","2021-02-26"
"60103083","60102248","5","245-2261-1LT","30.00","EA","2","2021-02-26"
"60103083","60102248","6","245-2285-1LT","12.00","EA","2","2021-02-26"
"60103083","60102248","7","245-2296-1LT","12.00","EA","2","2021-02-26"
"60103083","60102248","8","245-2297-1LT","12.00","EA","2","2021-02-26"
"60103083","60102248","9","245-3255-1LT","6.00","EA","2","2021-02-26"
"60103083","60102248","10","245-3285-1LT","6.00","EA","2","2021-02-26"
"60103084","60102249","1","327-4683-1LT","6.00","EA","2","2021-02-26"
"60103084","60102249","2","327-4684-1LT","6.00","EA","2","2021-02-26"
"60103084","60102249","3","327-5262-1LT","6.00","EA","2","2021-02-26"
"60103085","60102244","1","222-2102-1LT","18.00","EA","2","2021-02-26"
"60103085","60102244","2","222-4479-1LT","6.00","EA","2","2021-02-26"
"60103085","60102244","3","222-2773-1LT","6.00","EA","2","2021-02-26"
"60103085","60102244","4","222-3398-1LT","6.00","EA","2","2021-02-26"
"60103085","60102244","5","223-8243-1LT","6.00","EA","2","2021-02-26"
"60103085","60102244","6","534-0620-1LTSET","24.00","EA","2","2021-02-26"
"60103085","60102244","7","534-0600-1LTSET","12.00","EA","2","2021-02-26"
"60103086","60102240","2","534-0600-1LTSET","48.00","EA","2","2021-02-26"
"60103087","60102255","1","222-6621-1LT","18.00","EA","2","2021-02-26"
"60103087","60102255","4","222-4563-1LT","6.00","EA","2","2021-02-26"
"60103087","60102255","5","222-7314-1LT","24.00","EA","2","2021-02-26"
"60103087","60102255","6","222-6352-1LT","24.00","EA","2","2021-02-26"
"60103087","60102255","7","222-1342-1LT","24.00","EA","2","2021-02-26"
"60103087","60102255","8","222-2102-1LT","60.00","EA","2","2021-02-26"
"60103087","60102255","9","222-2871-1LT","36.00","EA","2","2021-02-26"
"60103087","60102255","10","222-4456-1LT","24.00","EA","2","2021-02-26"
"60103088","60102250","1","245-0001-1LT","6.00","EA","2","2021-02-26"
"60103089","60102252","1","430-5040-1LTSET","36.00","EA","2","2021-02-26"
"60103089","60102252","3","430-5050-1LTSET","6.00","EA","2","2021-02-26"
"60103090","60102253","1","430-5054-1LTSET","36.00","EA","2","2021-02-26"
"60103091","60102254","1","083-0013-0.9LT","12.00","EA","2","2021-02-26"
"60103092","60102243","1","245-3303-1LT","6.00","EA","2","2021-02-26"
"60103092","60102243","4","222-0119-1LT","3.00","EA","2","2021-02-26"
"60103092","60102243","5","222-1187-1LT","24.00","EA","2","2021-02-26"
"60103092","60102243","6","222-1242-1LT","6.00","EA","2","2021-02-26"
"60103092","60102243","7","222-1487-1LT","9.00","EA","2","2021-02-26"
"60103092","60102243","8","222-2102-1LT","18.00","EA","2","2021-02-26"
"60103092","60102243","9","222-2106-1LT","3.00","EA","2","2021-02-26"
"60103093","60102268","43","799-AXX-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","44","799-B-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","45","799-C-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","46","799-D-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","47","799-E-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","48","799-F-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","54","796-V-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","55","799-AN-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","1","292-2290-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","2","267-2290-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","3","268-2290-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","4","281-2290-5KG","4.00","EA","2","2021-02-26"
"60103093","60102268","5","591-0001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","6","505-0000-5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","7","502-6302-1KG","6.00","EA","2","2021-02-26"
"60103093","60102268","8","292-2290-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","9","267-2290-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","10","268-2290-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","11","281-2290-25KG","1.00","EA","2","2021-02-26"
"60103093","60102268","12","591-0001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","13","281-A001-5KG","4.00","EA","2","2021-02-26"
"60103093","60102268","14","281-B001-5KG","4.00","EA","2","2021-02-26"
"60103093","60102268","15","281-C001-5KG","4.00","EA","2","2021-02-26"
"60103093","60102268","16","267-A001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","18","267-C001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","20","268-A001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","22","268-C001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","23","268-D001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","24","292-A001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","25","292-B001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","26","292-C001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","27","292-D001-2.5LT","4.00","EA","2","2021-02-26"
"60103093","60102268","28","281-A001-25KG","1.00","EA","2","2021-02-26"
"60103093","60102268","29","281-B001-25KG","1.00","EA","2","2021-02-26"
"60103093","60102268","30","281-C001-25KG","1.00","EA","2","2021-02-26"
"60103093","60102268","31","267-A001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","32","267-B001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","33","267-C001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","34","267-D001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","35","268-A001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","36","268-B001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","37","268-C001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","38","268-D001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","39","292-A001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","40","292-B001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","41","292-C001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","42","292-D001-20LT","1.00","EA","2","2021-02-26"
"60103093","60102268","49","799-I-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","50","799-KX-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","51","799-L-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","52","799-R-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","53","799-T-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","56","799-RN-1LT","2.00","EA","2","2021-02-26"
"60103093","60102268","57","268-B001-2.5LT","4.00","EA","2","2021-02-26"
"60103094","60102260","1","281-A001-5KG","12.00","EA","2","2021-02-26"
"60103094","60102260","2","281-B001-5KG","40.00","EA","2","2021-02-26"
"60103094","60102260","3","281-C001-5KG","12.00","EA","2","2021-02-26"
"60103094","60102260","4","292-B001-2.5LT","12.00","EA","2","2021-02-26"
"60103094","60102260","5","083-0013-0.9LT","12.00","EA","2","2021-02-26"
"60103094","60102260","6","083-0020-0.9LT","24.00","EA","2","2021-02-26"
"60103094","60102260","7","980-8764-1LT","6.00","EA","2","2021-02-26"
"60103094","60102260","8","105-0404-0.9LTSET","12.00","EA","2","2021-02-26"
"60103094","60102260","10","799-KX-1LT","3.00","EA","2","2021-02-26"
"60103094","60102260","11","796-V-1LT","2.00","EA","2","2021-02-26"
"60103094","60102260","12","105-5343-0.9LTSET","24.00","EA","2","2021-02-26"
"60103095","60102288","3","245-1342-1LT","3.00","EA","2","2021-02-26"
"60103095","60102288","4","245-2165-1LT","3.00","EA","2","2021-02-26"
"60103095","60102288","5","245-3168-1LT","3.00","EA","2","2021-02-26"
"60103095","60102288","7","245-0001-1LT","6.00","EA","2","2021-02-26"
"60103095","60102288","9","222-0007-1LT","6.00","EA","2","2021-02-26"
"60103095","60102288","10","222-4456-1LT","3.00","EA","2","2021-02-26"
"60103095","60102288","11","222-4455-1LT","3.00","EA","2","2021-02-26"
"60103096","60101825","6","083-3108-0.9LT","6.00","EA","2","2021-02-26"
"60103097","60102285","2","222-2871-1LT","6.00","EA","2","2021-02-26"
"60103098","60102289","1","222-1422-1LT","30.00","EA","2","2021-02-26"
"60103099","60102280","1","267-D001-20LT","2.00","EA","2","2021-02-26"
"60103100","60102279","1","267-D001-20LT","1.00","EA","2","2021-02-26"
"60103101","60102278","1","281-A001-25KG","2.00","EA","2","2021-02-26"
"60103102","60102277","1","281-A001-25KG","1.00","EA","2","2021-02-26"
"60103103","60102284","1","267-2290-20LT","4.00","EA","2","2021-02-26"
"60103103","60102284","2","799-AXX-1LT","7.00","EA","2","2021-02-26"
"60103103","60102284","3","799-KX-1LT","5.00","EA","2","2021-02-26"
"60103103","60102284","4","799-D-1LT","12.00","EA","2","2021-02-26"
"60103103","60102284","5","799-C-1LT","3.00","EA","2","2021-02-26"
"60103104","60102191","1","083-0001-0.9LT","6.00","EA","2","2021-02-26"
"60103104","60102191","2","591-0001-2.5LT","4.00","EA","2","2021-02-26"
"60103104","60102191","3","273-4382-3.785LT","4.00","EA","2","2021-02-26"
"60103104","60102191","4","292-C001-2.5LT","4.00","EA","2","2021-02-26"
"60103104","60102191","6","267-A001-20LT","1.00","EA","2","2021-02-26"
"60103104","60102191","8","281-C001-5KG","4.00","EA","2","2021-02-26"
"60103104","60102191","9","105-0001-0.9LTSET","12.00","EA","2","2021-02-26"
"60103104","60102191","10","105-3562-0.9LTSET","6.00","EA","2","2021-02-26"
"60103105","60101977","4","222-2833-1LT","24.00","EA","2","2021-02-26"
"60103106","60102044","5","222-2833-1LT","12.00","EA","2","2021-02-26"
"60103107","60102290","1","799-B-1LT","5.00",NULL,"2","2021-02-26"
"60103108","60102291","1","222-2833-1LT","126.00","EA","2","2021-02-26"
"60103108","60102291","2","222-2102-1LT","36.00","EA","2","2021-02-26"
"60103108","60102291","3","222-2127-1LT","126.00","EA","2","2021-02-26"
"60103108","60102291","4","222-1187-1LT","12.00","EA","2","2021-02-26"
"60103108","60102291","5","222-2165-1LT","6.00","EA","2","2021-02-26"
"60103108","60102291","6","222-2261-1LT","12.00","EA","2","2021-02-26"
"60103108","60102291","7","222-9405-1LT","6.00","EA","2","2021-02-26"
"60103109","60102273","1","245-0116-1LT","6.00",NULL,"2","2021-02-26"
"60103110","60102293","1","222-6621-1LT","12.00","EA","2","2021-02-26"
"60103110","60102293","3","222-3552-1LT","6.00","EA","2","2021-02-26"
"60103110","60102293","6","222-1306-1LT","3.00","EA","2","2021-02-26"
"60103110","60102293","7","222-5542-1LT","3.00","EA","2","2021-02-26"
"60103110","60102293","8","222-6237-1LT","3.00","EA","2","2021-02-26"
"60103111","60102294","1","222-2102-1LT","12.00","EA","2","2021-02-26"
"60103111","60102294","2","222-1342-1LT","6.00","EA","2","2021-02-26"
"60103112","60102261","4","222-2833-1LT","12.00","EA","2","2021-02-26"
"60103113","60102271","1","430-5040-1LTSET","30.00","EA","2","2021-02-26"
"60103113","60102271","2","430-5050-1LTSET","54.00","EA","2","2021-02-26"
"60103113","60102271","3","430-5054-1LTSET","12.00","EA","2","2021-02-26"
"60103113","60102271","5","442-0099-1LT","6.00","EA","2","2021-02-26"
"60103114","60102296","3","222-2833-1LT","90.00","EA","2","2021-02-26"
"60103114","60102296","5","222-2871-1LT","30.00","EA","2","2021-02-26"
"60103114","60102296","6","222-2773-1LT","30.00","EA","2","2021-02-26"
"60103114","60102296","7","222-2102-1LT","30.00","EA","2","2021-02-26"
"60103114","60102296","8","222-3476-1LT","6.00","EA","2","2021-02-26"
"60103114","60102296","9","222-1407-1LT","12.00","EA","2","2021-02-26"
"60103114","60102296","10","105-0001-0.9LTSET","12.00","EA","2","2021-02-26"
"60103114","60102296","11","105-5343-0.9LTSET","12.00","EA","2","2021-02-26"
"60103114","60102296","4","222-6621-1LT","60.00","EA","2","2021-02-26"
"60103115","60102297","1","222-2102-1LT","30.00","EA","2","2021-02-26"
"60103116","60102087","2","083-0101-0.9LT","3.00","EA","3","2021-02-26"
"60103116","60102087","5","083-8722-0.9LT","6.00","EA","3","2021-02-26"
"60103116","60102087","6","083-8723-0.9LT","6.00","EA","3","2021-02-26"
"60103116","60102087","7","083-9424-0.9LT","3.00","EA","3","2021-02-26"
"60103116","60102087","8","083-8720-0.9LT","3.00","EA","3","2021-02-26"
"60103117","60102087","2","083-0101-0.9LT","3.00","EA","2","2021-02-26"
"60103117","60102087","5","083-8722-0.9LT","6.00","EA","2","2021-02-26"
"60103117","60102087","6","083-8723-0.9LT","6.00","EA","2","2021-02-26"
"60103117","60102087","7","083-9424-0.9LT","3.00","EA","2","2021-02-26"
"60103117","60102087","8","083-8720-0.9LT","3.00","EA","2","2021-02-26"
"60103118","60102098","5","222-2651-1LT","6.00","EA","2","2021-02-26"
"60103119","60101820","19","222-0020-200ML","12.00","EA","2","2021-02-26"
"60103120","60102217","4","222-0020-200ML","24.00","EA","2","2021-02-26"
"60103121","60102263","5","222-2833-1LT","6.00","EA","2","2021-02-26"
"60103122","60102299","1","222-2297-1LT","6.00","EA","2","2021-02-26"
"60103122","60102299","2","222-1242-1LT","6.00","EA","2","2021-02-26"
"60103122","60102299","5","222-2102-1LT","6.00","EA","2","2021-02-26"
"60103122","60102299","6","222-6246-1LT","3.00","EA","2","2021-02-26"
"60103122","60102299","8","222-0020-200ML","12.00","EA","2","2021-02-26"
"60103122","60102299","9","430-5040-1LTSET","6.00","EA","2","2021-02-26"
"60103123","60102295","1","222-0102-1LT","18.00","EA","2","2021-02-26"
"60103124","60102298","1","105-5476-0.9LTSET","6.00","EA","2","2021-02-26"
"60103125","60102307","1","222-2136-1LT","12.00","EA","2","2021-02-26"
"60103126","60102305","1","430-5040-1LTSET","72.00","EA","2","2021-02-26"
"60103126","60102305","2","430-5050-1LTSET","6.00","EA","2","2021-02-26"
"60103126","60102305","3","430-5054-1LTSET","12.00","EA","2","2021-02-26"
"60103126","60102305","4","223-5391-1LT","3.00","EA","2","2021-02-26"
"60103126","60102305","6","222-1242-1LT","12.00","EA","2","2021-02-26"
"60103126","60102305","7","222-1312-1LT","6.00","EA","2","2021-02-26"
"60103127","60101821","1","222-2871-200ML","4.00","EA","2","2021-02-26"
"60103128","60102308","1","430-5050-1LTSET","6.00","EA","2","2021-02-26"
"60103129","60102301","3","222-4122-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","4","222-2179-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","6","222-3118-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","7","222-2120-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","8","222-2136-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","9","222-1187-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","11","222-2102-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","14","222-1156-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","18","222-5542-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","19","222-4563-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","20","222-3552-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","23","222-1522-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","24","222-6237-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","25","222-6246-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","26","222-2261-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","29","222-2297-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","30","222-2214-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","33","222-2773-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","34","222-1730-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","36","222-2752-1LT","6.00","EA","2","2021-02-26"
"60103129","60102301","38","222-2833-1LT","12.00","EA","2","2021-02-26"
"60103129","60102301","40","222-0020-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","41","222-2871-1LT","18.00","EA","2","2021-02-26"
"60103129","60102301","42","222-1673-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","43","222-7314-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","44","222-6352-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","45","222-1342-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","46","222-1317-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","48","222-1407-1LT","24.00","EA","2","2021-02-26"
"60103129","60102301","50","222-4479-1LT","12.00","EA","2","2021-02-26"
"60103129","60102301","52","222-4428-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","53","222-0116-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","54","222-6499-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","56","222-2409-1LT","3.00","EA","2","2021-02-26"
"60103129","60102301","49","222-1423-1LT","3.00","EA","2","2021-02-26"
"60103130","60102302","1","245-0001-1LT","18.00","EA","2","2021-02-26"
"60103130","60102302","2","245-4122-1LT","6.00","EA","2","2021-02-26"
"60103130","60102302","3","245-4563-1LT","6.00","EA","2","2021-02-26"
"60103130","60102302","4","245-5542-1LT","6.00","EA","2","2021-02-26"
